File	AsrCERENCE	Label
list_split_3A_090a-fanhua-10369.wav	Sitzbelüftung um eins erhöhen	Sitzbelüftung um 1 erhöhen
list_split_3A_090a-fanhua-10373.wav	Stell die Beifahrer Sitzheizung klein	stell die Beifahrersitzheizung klein
list_split_3A_090a-fanhua-10379.wav	Verringere die Sitzbelüftung um eine stufe	verringere die Sitzbelüftung um 1 Stufe
list_split_3A_090a-fanhua-10380.wav	Fahrersitzbelüftung um eins kleiner stellen	Fahrersitzbelüftung um 1 kleiner stellen
list_split_3A_090a-fanhua-10381.wav	Verringere die Sitzbelüftung um zwei	verringere die Sitzbelüftung um 2
list_split_3A_090a-fanhua-10382.wav	Verringere die Fahrersitzbelüftung um eins	verringere die Fahrersitzbelüftung um 1
list_split_3A_090a-fanhua-10383.wav	Stell die Beifahrer Sitzheizung um zwei kleiner	stell die Beifahrersitzheizung um 2 kleiner
list_split_3A_090a-fanhua-10384.wav	Verringere die sitz Belüftung des Beifahrer Sitzes um zwei	verringere die Sitzbelüftung des Beifahrersitzes um 2
list_split_3A_090a-fanhua-10385.wav	Kannst du die Fahrersitzbelüftung um zwei kleiner stellen	kannst du die Fahrersitzbelüftung um 2 kleiner stellen
list_split_3A_090a-fanhua-10386.wav	Ich möchte die Sitzbelüftung um zwei kleiner stellen	ich möchte die Sitzbelüftung um 2 kleiner stellen
list_split_3A_090a-fanhua-10387.wav	Ich möchte die Sitzbelüftung um eins verringern	ich möchte die Sitzbelüftung um 1 verringern
list_split_3A_090a-fanhua-10388.wav	Lass uns die Sitzbelüftung um eins verringern	lass uns die Sitzbelüftung um 1 verringern
list_split_3A_090a-fanhua-10390.wav	Sitzmassage des Fahrer Sitzes aktivieren	Sitzmassage des Fahrersitzes aktivieren
list_split_3A_090a-fanhua-10391.wav	Sitzmassage des Beifahrer Sitzes anschalten	Sitzmassage des Beifahrersitzes anschalten
list_split_3A_090a-fanhua-10392.wav	Ich möchte die Massagefunktion des Fahrer Sitzes einschalten	Ich möchte die Massagefunktion des Fahrersitzes einschalten
list_split_3A_090a-fanhua-10397.wav	Sitzmassage des Fahrer Sitzes deaktivieren	Sitzmassage des Fahrersitzes deaktivieren
list_split_3A_090a-fanhua-10398.wav	Sitzmassage des Beifahrer Sitzes abschalten	Sitzmassage des Beifahrersitzes abschalten
list_split_3A_090a-fanhua-10404.wav	Stelle Sitzmassage nach 3 Minuten auf Stufe Eins	Stelle Sitzmassage nach drei Minuten auf Stufe 1
list_split_3A_090a-fanhua-10405.wav	Bitte stelle die Sitzmassage für mich auf Stufe Eins	Bitte stelle die Sitzmassage für mich auf Stufe 1
list_split_3A_090a-fanhua-10411.wav	Erhöhe die massage stärke des Fahrer Sitzes	Erhöhe die Massagestärke des Fahrersitzes
list_split_3A_090a-fanhua-10412.wav	Erhöhe die massage stärke des Beifahrer Sitzes	Erhöhe die Massagestärke des Beifahrersitzes
list_split_3A_090a-fanhua-10414.wav	Stell Die Massagestärke des Fahrer Sitzes höher	stell die Massagestärke des Fahrersitzes höher
list_split_3A_090a-fanhua-10415.wav	Kannst du Die Massagestärke des Fahrer Sitzes höher stellen	kannst du die Massagestärke des Fahrersitzes höher stellen
list_split_3A_090a-fanhua-10416.wav	Ich möchte die massage stärke höher stellen	ich möchte die Massagestärke höher stellen
list_split_3A_090a-fanhua-10417.wav	Ich möchte die massage stärke erhöhen	ich möchte die Massagestärke erhöhen
list_split_3A_090a-fanhua-10420.wav	Verringere Die Massagestärke des Fahrer Sitzes	verringere die Massagestärke des Fahrersitzes
list_split_3A_090a-fanhua-10421.wav	Verringere die massage stärke des Beifahrer Sitzes	verringere die Massagestärke des Beifahrersitzes
list_split_3A_090a-fanhua-10423.wav	Stell Die Massagestärke des Fahrer Sitzes kleiner	Stell die Massagestärke des Fahrersitzes kleiner
list_split_3A_090a-fanhua-10424.wav	Kannst du die massage stärke des Fahrersitzes kleiner stellen	kannst du die Massagestärke des Fahrersitzes kleiner stellen
list_split_3A_090a-fanhua-10426.wav	Ich möchte die massage stärke verringern	ich möchte die Massagestärke verringern
list_split_3A_090a-fanhua-10428.wav	Stelle die Massagestärke auf maximum ein	Stell die Massagestärke auf Maximum ein
list_split_3A_090a-fanhua-10430.wav	Stelle massage stärke am größten	stelle Massagestärke am größten
list_split_3A_090a-fanhua-10431.wav	Stelle massage stärke am höchsten	stelle Massagestärke am höchsten
list_split_3A_090a-fanhua-10432.wav	Stelle massage stärke am stärksten	stelle Massagestärke am stärksten
list_split_3A_090a-fanhua-10433.wav	Stelle massage stärke auf den Höchstwert	stelle Massagestärke auf den Höchstwert
list_split_3A_090a-fanhua-10435.wav	Stell massage stärke maximal	stell Massagestärke maximal
list_split_3A_090a-fanhua-10442.wav	Stell die maximale massage stärke	stell die minimale Massagestärke
list_split_3A_090a-fanhua-10448.wav	Fenster auf 10 % öffnen	Fenster auf 10 Prozent öffnen
list_split_3A_090a-fanhua-10449.wav	Fenster auf 10 % aufmachen	Fenster auf 10 Prozent aufmachen
list_split_3A_090a-fanhua-10450.wav	Kannst du das Fahrer Fenster auf 10 % öffnen	kannst du das Fahrerfenster auf 10 Prozent öffnen
list_split_3A_090a-fanhua-10451.wav	Kannst du das Fahrer Fenster auf 100 % öffnen	kannst du das Fahrerfenster auf 100 Prozent öffnen
list_split_3A_090a-fanhua-10452.wav	Ich möchte das Beifahrer Fenster auf 70 % öffnen	ich möchte das Beifahrerfenster auf 70 Prozent öffnen
list_split_3A_090a-fanhua-10453.wav	Lass uns das Fahrer Fenster auf 30 % öffnen	Lass uns das Fahrerfenster auf 30 Prozent öffnen
list_split_3A_090a-fanhua-10454.wav	Kannst du das Fahrer Fenster auf 10 % aufmachen	kannst du das Fahrerfenster auf 10 Prozent aufmachen
list_split_3A_090a-fanhua-10455.wav	Kannst du das Fahrer Fenster auf 100 % aufmachen	kannst du das Fahrerfenster auf 100 Prozent aufmachen
list_split_3A_090a-fanhua-10456.wav	Ich möchte das Beifahrer Fenster auf 70 % aufmachen	ich möchte das Beifahrerfenster auf 70 Prozent aufmachen
list_split_3A_090a-fanhua-10457.wav	Lass uns das Fahrer Fenster auf 30 % aufmachen	Lass uns das Fahrerfenster auf 30 Prozent aufmachen
list_split_3A_090a-fanhua-10466.wav	Fenster ein wenig zu machen	Fenster ein wenig zumachen
list_split_3A_090a-fanhua-10477.wav	Ich will den fahr modus sofort auf Komfort einstellen	Ich will den Fahrmodus sofort auf Komfort einstellen
list_split_3A_090a-fanhua-10491.wav	Aktiviere den Sportplus Modus	Aktiviere den Sportplusmodus
list_split_3A_090a-fanhua-10492.wav	Ich möchte den Sportplus Modus aktivieren	Ich möchte den Sportplusmodus aktivieren
list_split_3A_090a-fanhua-10493.wav	Schalte den Fahrmodus auf Sport plus ein	Schalte den Fahrmodus auf Sportplus ein
list_split_3A_090a-fanhua-10494.wav	Hilf mir bitte den Fahrmodus auf Sport Plus einzustellen	Hilf mir bitte den Fahrmodus auf Sportplus einzustellen
list_split_3A_090a-fanhua-10495.wav	Kannst du den Fahrmodus auf sport plus stellen	kannst du den Fahrmodus auf Sportplus stellen
list_split_3A_090a-fanhua-10496.wav	Ich will den fahr modus sofort auf sport plus einstellen	Ich will den Fahrmodus sofort auf Sportplus einstellen
list_split_3A_090a-fanhua-10497.wav	Mach den Fahrmodus auf Sport Plus an	mach den Fahrmodus auf Sportplus an
list_split_3A_090a-fanhua-10498.wav	Schalte den Fahrmodus auf Sport Plus an	schalte den Fahrmodus auf Sportplus an
list_split_3A_090a-fanhua-10499.wav	Ich möchte den fahr modus auf sport plus einschalten	Ich möchte den Fahrmodus auf Sportplus einschalten
list_split_3A_090a-fanhua-10500.wav	Ich möchte den fahr modus auf sport plus anmachen	Ich möchte den Fahrmodus auf Sportplus anmachen
list_split_3A_090a-fanhua-10503.wav	Verringere die Lautstärke von Medien um 10 %	Ich will den Fahrmodus sofort auf ECO-Modus einstellen
list_split_3A_090a-fanhua-10504.wav	Mach den Fahrmodus auf ECO modus an	mach den Fahrmodus auf ECO-Modus an
list_split_3A_090a-fanhua-10505.wav	Schalte den Fahrmodus auf ECO modus an	schalte den Fahrmodus auf ECO-Modus an
list_split_3A_090a-fanhua-10506.wav	Ich möchte den Fahrmodus auf ECO modus einschalten	Ich möchte den Fahrmodus auf ECO-Modus einschalten
list_split_3A_090a-fanhua-10507.wav	Ich möchte den Fahrmodus auf ECO modus anmachen	Ich möchte den Fahrmodus auf ECO-Modus anmachen
list_split_3A_090a-fanhua-10513.wav	Ich möchte den benutzerdefiniert modus anmachen	ich möchte den Benutzerdefiniertmodus anmachen
list_split_3A_090a-fanhua-10514.wav	Ich möchte den Fahrmodus auf Benutzerdefiniert modus einstellen	Ich möchte den Fahrmodus auf Benutzerdefiniertmodus einstellen
list_split_3A_090a-fanhua-10516.wav	Aktiviere den benutzerdefiniert modus	Aktiviere den Benutzerdefiniertmodus
list_split_3A_090a-fanhua-10518.wav	Schalte den fahr modus auf sport plus ein	Schalte den Fahrmodus auf Sportplus ein
list_split_3A_090a-fanhua-10520.wav	Bitte hilf mir den Schnee modus einzuschalten	Bitte hilf mir den Schneemodus einzuschalten
list_split_3A_090a-fanhua-10521.wav	Wechsle auf den Schnee modus	Wechsle auf den Schneemodus
list_split_3A_090a-fanhua-10522.wav	Kannst du den Schnee modus anmachen	kannst du den Schneemodus anmachen
list_split_3A_090a-fanhua-10523.wav	Ich möchte den Schnee modus aktivieren	ich möchte den Schneemodus aktivieren
list_split_3A_090a-fanhua-10524.wav	Schalte jetzt im Schnee modus ein	Schalte jetzt den Schneemodus ein
list_split_3A_090a-fanhua-10525.wav	Schalte jetzt im Schnee modus an	Schalte jetzt den Schneemodus an
list_split_3A_090a-fanhua-10526.wav	Fahr Modus einschalten	Fahrmodus einschalten
list_split_3A_090a-fanhua-10531.wav	Kannst du den fahr modus anmachen	kannst du den Fahrmodus anmachen
list_split_3A_090a-fanhua-10532.wav	Ich möchte den fahr modus aktivieren	ich möchte den Fahrmodus aktivieren
list_split_3A_090a-fanhua-10534.wav	Ich möchte den fahr modus ausschalten	ich möchte den Fahrmodus ausschalten
list_split_3A_090a-fanhua-10539.wav	Kannst du den fahr modus ausschalten	kannst du den Fahrmodus ausschalten
list_split_3A_090a-fanhua-10540.wav	Ich möchte den fahr modus deaktivieren	ich möchte den Fahrmodus deaktivieren
list_split_3A_090a-fanhua-10545.wav	Ich möchte	ich möchte den Schneemodus ausschalten
list_split_3A_090a-fanhua-10546.wav	Schalten sie die sitz Heizung vom Fahrer ein	Deaktiviere den Schneemodus
list_split_3A_090a-fanhua-10547.wav	Ich möchte den Schnee modus deaktivieren	ich möchte den Schneemodus deaktivieren
list_split_3A_090a-fanhua-10548.wav	Schalte jetzt im Schnee modus aus	Schalte jetzt den Schneemodus aus
list_split_3A_090a-fanhua-10549.wav	Bitte schalte die ambiente Beleuchtung ein	Bitte schalte die Ambientebeleuchtung ein
list_split_3A_090a-fanhua-10554.wav	Schalte bitte die ambiente Beleuchtung an	schalte bitte die Ambientebeleuchtung an
list_split_3A_090a-fanhua-10557.wav	Bitte schalte die ambiente Beleuchtung aus	Bitte schalte die Ambientebeleuchtung aus
list_split_3A_090a-fanhua-10563.wav	Schalte bitte die ambiente Beleuchtung aus	schalte bitte die Ambientebeleuchtung aus
list_split_3A_090a-fanhua-10564.wav	Ich möchte die ambiente Beleuchtung ausschalten	Ich möchte die Ambientebeleuchtung ausschalten
list_split_3A_090a-fanhua-10566.wav	Wechsle die Ambientebeleuchtung zu Route	Wechsle die Ambientebeleuchtung zu rot
list_split_3A_090a-fanhua-10567.wav	Lass uns die ambiente Beleuchtung auf lila stellen	lass uns die Ambientebeleuchtung auf lila stellen
list_split_3A_090a-fanhua-10570.wav	Ambientelicht auf Broser stellen	Ambientelicht auf rosa stellen
list_split_3A_090a-fanhua-10572.wav	Wechsel das ambiente licht zu blaugrau	Wechsle das Ambientelicht zu blaugrau
list_split_3A_090a-fanhua-10574.wav	Ich möchte das ambiente licht auf blau stellen	ich möchte das Ambientelicht auf blau stellen
list_split_3B_090a-fanhua-10184.wav	Bitte stelle den fuß Lüfter ein	Bitte stelle den Fußlüfter ein
list_split_3B_090a-fanhua-10186.wav	Dreh die Lüftung an die Windschutzscheibe	Drehe die Lüftung an die Windschutzscheibe
list_split_3B_090a-fanhua-10187.wav	Möchte an die Windschutzscheibe	Lüfte an die Windschutzscheibe
list_split_3B_090a-fanhua-10197.wav	Stelle die Klimaanlage auf entneblungs modus ein	Stelle Klimaanlage auf Entnebelungsmodus ein
list_split_3B_090a-fanhua-10199.wav	Ein Niebler einschalten	Entnebler einschalten
list_split_3B_090a-fanhua-10200.wav	Nieblums modus einschalten	Entnebelungsmodus einschalten
list_split_3B_090a-fanhua-10201.wav	Kannst du den entneblungs modus einschalten	kannst du den Entnebelungsmodus einschalten
list_split_3B_090a-fanhua-10206.wav	Windstrom auf Kopf und Fuß höher blasen	Windstrom auf Kopf- und Fußhöhe blasen
list_split_3B_090a-fanhua-10207.wav	Dreh die Klimaanlage auf Kopf und Füße	Drehe die Klimaanlage auf Kopf und Füße
list_split_3B_090a-fanhua-10216.wav	Dreh die Klimaanlage auf Windschutzscheibe und Füße	Drehe die Klimaanlage auf Windschutzscheibe und Füße
list_split_3B_090a-fanhua-10225.wav	Schalte den Belüftung strom für alle Zonen ein	Schalte den Belüftungsstrom für alle Zonen ein
list_split_3B_090a-fanhua-10226.wav	Belüftung s Brunn durch alle Öffnungen	Belüftungsstrom durch alle Öffnungen
list_split_3B_090a-fanhua-10239.wav	Defrost modus abschalten	Defrost-Modus abschalten
list_split_3B_090a-fanhua-10241.wav	Stelle Klimaanlage auf entneblungs modus aus	Stelle Klimaanlage auf Entnebelungsmodus aus
list_split_3B_090a-fanhua-10244.wav	Entneblungs modus ausschalten	Entnebelungsmodus ausschalten
list_split_3B_090a-fanhua-10245.wav	Kannst du den entneblungs modus ausschalten	kannst du den Entnebelungsmodus ausschalten
list_split_3B_090a-fanhua-10248.wav	Schalte den Defrost modus aus	schalte den Defrost-Modus aus
list_split_3B_090a-fanhua-10263.wav	Schalte den Belüftung strom für alle Zonen aus	Schalte den Belüftungsstrom für alle Zonen aus
list_split_3B_090a-fanhua-10264.wav	Deaktiviere den Belüftung Strom durch alle Öffnungen	deaktiviere den Belüftungsstrom durch alle Öffnungen
list_split_3B_090a-fanhua-10269.wav	Bitte stelle die Sitzheizung auf eins	Bitte stelle die Sitzheizung auf 1
list_split_3B_090a-fanhua-10270.wav	Bitte stelle meine sitz Heizung auf zwei	Bitte stelle meine Sitzheizung auf 2
list_split_3B_090a-fanhua-10271.wav	Kannst du die Sitzheizung auf eins einstellen	Kannst du die Sitzheizung auf 1 einstellen?
list_split_3B_090a-fanhua-10272.wav	Sitzheizung für Fahrer sitz auf drei einstellen	Sitzheizung für Fahrersitz auf 3 einstellen
list_split_3B_090a-fanhua-10273.wav	Bitte stelle die sitz Heizung des Beifahrer Sitzes auf zwei	Bitte stelle die Sitzheizung des Beifahrersitzes auf 2
list_split_3B_090a-fanhua-10274.wav	Bitte stelle die sitz Heizung des Fahrer Sitzes auf zwei	Bitte stelle die Sitzheizung des Fahrersitzes auf 2
list_split_3B_090a-fanhua-10275.wav	Kannst du die sitz Heizung vom Fahrer sitz auf eins anstellen	Kannst du die Sitzheizung vom Fahrersitz auf 1 einstellen?
list_split_3B_090a-fanhua-10276.wav	Ich möchte die sitz Heizung für Beifahrer auf Stufe 3 einstellen	ich möchte die Sitzheizung für Beifahrer auf Stufe 3 einstellen
list_split_3B_090a-fanhua-10277.wav	Ich möchte die sitz Heizung für fahre auf Stufe 2 einstellen	ich möchte die Sitzheizung für Fahrer auf Stufe 2 einstellen
list_split_3B_090a-fanhua-10279.wav	Erhöhe die Fahrer Sitzheizung	Erhöhe die Fahrersitzheizung
list_split_3B_090a-fanhua-10282.wav	Kannst du die Fahrer Sitzheizung höher stellen	kannst du die Fahrersitzheizung höher stellen
list_split_3B_090a-fanhua-10287.wav	Fahrer Sitzheizung um zwei höher stellen	Fahrersitzheizung um 2 höher stellen
list_split_3B_090a-fanhua-10288.wav	Erhöhe die Sitzheizung um eins	Erhöhe die Sitzheizung um 1
list_split_3B_090a-fanhua-10289.wav	Erhöhe die Fahrer Sitzheizung um zwei	Erhöhe die Fahrersitzheizung um 2
list_split_3B_090a-fanhua-10290.wav	Stell die Fahrer Sitzheizung um zwei höher	stell die Fahrersitzheizung um 2 höher
list_split_3B_090a-fanhua-10291.wav	Lass uns Die Massagestärke erhöhen	Erhöhe die Sitzheizung des Beifahrersitzes um 1
list_split_3B_090a-fanhua-10292.wav	Kannst du die Fahrer Sitzheizung um eins höher stellen	kannst du die Fahrersitzheizung um 1 höher stellen
list_split_3B_090a-fanhua-10293.wav	Ich möchte die Sitzheizung um zwei höher stellen	ich möchte die Sitzheizung um 2 höher stellen
list_split_3B_090a-fanhua-10294.wav	Ich möchte die Sitzheizung um drei erhöhen	ich möchte die Sitzheizung um 3 erhöhen
list_split_3B_090a-fanhua-10295.wav	Lass uns die Sitzheizung um eins erhöhen	lass uns die Sitzheizung um 1 erhöhen
list_split_3B_090a-fanhua-10296.wav	Sitzheizung um eins erhöhen	Sitzheizung um 1 erhöhen
list_split_3B_090a-fanhua-10299.wav	Verringere die Fahrer Sitzheizung	verringere die Fahrersitzheizung
list_split_3B_090a-fanhua-10300.wav	Stell die Beifahrer Sitzheizung klein	stell die Beifahrersitzheizung klein
list_split_3B_090a-fanhua-10302.wav	Kannst du die Fahrer Sitzheizung kleiner stellen	kannst du die Fahrersitzheizung kleiner stellen
list_split_3B_090a-fanhua-10306.wav	Verringere die Sitzheizung um eins	Verringere die Sitzheizung um 1
list_split_3B_090a-fanhua-10307.wav	Beifahrer Sitzheizung um zwei niedriger einstellen	Beifahrersitzheizung um 2 niedriger einstellen
list_split_3B_090a-fanhua-10308.wav	Fahrersitzheizung um eine stufe kleiner stellen	Fahrersitzheizung um 1 Stufe kleiner stellen
list_split_3B_090a-fanhua-10309.wav	Verringere bitte die Sitzheizung um zwei stufen	verringere bitte die Sitzheizung um 2 Stufen
list_split_3B_090a-fanhua-10310.wav	Verringere die Fahrer Sitzheizung um eine stufe	verringere die Fahrersitzheizung um 1 Stufe
list_split_3B_090a-fanhua-10311.wav	Stell die Beifahrer Sitzheizung um eine stufe Klein	stell die Beifahrersitzheizung um 1 Stufe klein
list_split_3B_090a-fanhua-10312.wav	Verringere die sitz Heizung des Beifahrer Sitzes um zwei stufen	verringere die Sitzheizung des Beifahrersitzes um 2 Stufen
list_split_3B_090a-fanhua-10313.wav	Kannst du die Fahrer Sitzheizung um zwei stufen kleiner stellen	kannst du die Fahrersitzheizung um 2 Stufen kleiner stellen
list_split_3B_090a-fanhua-10314.wav	Ich möchte die Sitzheizung um eine stufe kleiner stellen	ich möchte die Sitzheizung um 1 Stufe kleiner stellen
list_split_3B_090a-fanhua-10315.wav	Ich möchte die Sitzheizung um zwei stufen verringern	ich möchte die Sitzheizung um 2 Stufen verringern
list_split_3B_090a-fanhua-10316.wav	Beifahrer Sitzheizung auf Maximum einstellen	Beifahrersitzheizung auf Maximum einstellen
list_split_3B_090a-fanhua-10318.wav	Erhöhe die Fahrer Sitzheizung auf Maximum	Erhöhe die Fahrersitzheizung auf Maximum
list_split_3B_090a-fanhua-10319.wav	Stell die maximale Fahrer Sitzheizung	stell die maximale Fahrersitzheizung
list_split_3B_090a-fanhua-10321.wav	Kannst du die Fahrer Sitzheizung auf Maximum stellen	kannst du die Fahrersitzheizung auf Maximum stellen
